"Reference","Study_common_taxon","Site_name","Sampling_effort","Longitude","Latitude","Species","Measurement","Effort_corrected_measurement"
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",3,3
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",4,4
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"scabriusculus",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"boopis",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"elongatus",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"gracilis",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"pallens",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"termitarius",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"eggersi",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"gundlachi",8,8
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"depressiceps",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"subedentata",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"wheeleri",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"zeteki",7,7
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"belti",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"foreli",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"tonduzi",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"geminata",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",8,8
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",3,3
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",7,7
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"biolleyi",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"cordovensis",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"louisianae",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"marginiventris",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"perparva",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"rogeri",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"trinidadensis",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"melanocephalum",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"bicarinatum",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"cornetzi",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"opulentus",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"gilva",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"auropunctata",8,8
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"rochai",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"mayri",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"horni",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"ruidum",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"annulata",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"haenschei",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"horni",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"striatula",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",4,4
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"bauri",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"chelifer",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"constricta",7,7
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"crenata",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"fauveli",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"harpax",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"impressa",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"obscuricornis",3,3
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"unidentata",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"antillana",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest9",12,-75.8644789979,4.90479288778,"boliviensis",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"brevicornis",4,4
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"ocellatus",6,6
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"exsanguis",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"fuhrmanni",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",8,8
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"cephalotes",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"cavernicola",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",3,3
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"indicatus",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"novogranadensis",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"wroughtonii",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"nuda",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"maculatus",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"costatus",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"rimosus",9,9
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"bispinosus",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"diversus",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"lutosus",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"brunneus",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"burchellii",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"hartigii",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"reitteri",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"coecus",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"praedator",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"iniquum",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"incisus",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"floricola",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"smithii",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"humilis",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"iridescens",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"balzani",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"iheringi",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"longicornis",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",8,8
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",8,8
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",9,9
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",4,4
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",2,2
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"scabriusculus",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"boopis",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"elongatus",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"gracilis",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"pallens",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"termitarius",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"eggersi",7,7
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"gundlachi",7,7
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"depressiceps",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"subedentata",3,3
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"wheeleri",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"zeteki",10,10
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"belti",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"foreli",6,6
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",1,1
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"tonduzi",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"geminata",0,0
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",11,11
"Cabra-García et al. 2012","Arthropoda","Bamboo forest10",12,-76.528556,3.109722,"",2,2
